,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
205,0.8462,0.9167,0.8462,1.0,0,11,0,2,GCN,CiteSeer,0.02,13,13
206,1.0,1.0,1.0,1.0,,,,,SkipNodeGCN,CiteSeer,0.02,13,13
207,0.8462,0.9167,0.8462,1.0,0,11,0,2,DropEdgeGCN,CiteSeer,0.02,13,13
208,0.95,0.9744,0.95,1.0,0,19,0,1,RGCN,CiteSeer,0.03,20,20
209,0.95,0.9744,0.95,1.0,0,19,0,1,GCN,CiteSeer,0.03,20,20
210,0.95,0.9744,0.95,1.0,0,19,0,1,SkipNodeGCN,CiteSeer,0.03,20,20
211,0.9,0.9474,0.9,1.0,0,18,0,2,DropEdgeGCN,CiteSeer,0.03,20,20
212,0.9615,0.9804,0.9615,1.0,0,25,0,1,RGCN,CiteSeer,0.04,26,26
213,0.8462,0.9167,0.8462,1.0,0,22,0,4,GCN,CiteSeer,0.04,26,26
214,0.9615,0.9804,0.9615,1.0,0,25,0,1,SkipNodeGCN,CiteSeer,0.04,26,26
215,0.8462,0.9167,0.8462,1.0,0,22,0,4,DropEdgeGCN,CiteSeer,0.04,26,26
216,0.9697,0.9846,0.9697,1.0,0,32,0,1,RGCN,CiteSeer,0.05,33,33
217,0.8182,0.9,0.8182,1.0,0,27,0,6,GCN,CiteSeer,0.05,33,33
218,0.9697,0.9846,0.9697,1.0,0,32,0,1,SkipNodeGCN,CiteSeer,0.05,33,33
219,0.9091,0.9524,0.9091,1.0,0,30,0,3,DropEdgeGCN,CiteSeer,0.05,33,33
220,0.975,0.9873,0.975,1.0,0,39,0,1,RGCN,CiteSeer,0.06,40,40
221,1.0,1.0,1.0,1.0,,,,,GCN,CiteSeer,0.06,40,40
222,0.925,0.961,0.925,1.0,0,37,0,3,SkipNodeGCN,CiteSeer,0.06,40,40
223,0.925,0.961,0.925,1.0,0,37,0,3,DropEdgeGCN,CiteSeer,0.06,40,40
224,0.913,0.9545,0.913,1.0,0,42,0,4,RGCN,CiteSeer,0.07,46,46
225,0.8913,0.9425,0.8913,1.0,0,41,0,5,GCN,CiteSeer,0.07,46,46
226,0.8696,0.9302,0.8696,1.0,0,40,0,6,SkipNodeGCN,CiteSeer,0.07,46,46
227,0.913,0.9545,0.913,1.0,0,42,0,4,DropEdgeGCN,CiteSeer,0.07,46,46
228,0.9623,0.9808,0.9623,1.0,0,51,0,2,RGCN,CiteSeer,0.08,53,53
229,0.9057,0.9505,0.9057,1.0,0,48,0,5,GCN,CiteSeer,0.08,53,53
230,0.9623,0.9808,0.9623,1.0,0,51,0,2,SkipNodeGCN,CiteSeer,0.08,53,53
231,0.9057,0.9505,0.9057,1.0,0,48,0,5,DropEdgeGCN,CiteSeer,0.08,53,53
232,0.9667,0.9831,0.9667,1.0,0,58,0,2,RGCN,CiteSeer,0.09,60,60
233,0.95,0.9744,0.95,1.0,0,57,0,3,GCN,CiteSeer,0.09,60,60
234,0.9,0.9474,0.9,1.0,0,54,0,6,SkipNodeGCN,CiteSeer,0.09,60,60
235,0.9667,0.9831,0.9667,1.0,0,58,0,2,DropEdgeGCN,CiteSeer,0.09,60,60
236,0.9848,0.9924,0.9848,1.0,0,65,0,1,RGCN,CiteSeer,0.1,66,66
237,0.9091,0.9524,0.9091,1.0,0,60,0,6,GCN,CiteSeer,0.1,66,66
238,0.8636,0.9268,0.8636,1.0,0,57,0,9,SkipNodeGCN,CiteSeer,0.1,66,66
239,0.9848,0.9924,0.9848,1.0,0,65,0,1,DropEdgeGCN,CiteSeer,0.1,66,66
240,0.9178,0.9571,0.9178,1.0,0,67,0,6,RGCN,CiteSeer,0.11,73,73
241,0.9178,0.9571,0.9178,1.0,0,67,0,6,GCN,CiteSeer,0.11,73,73
242,0.9178,0.9571,0.9178,1.0,0,67,0,6,SkipNodeGCN,CiteSeer,0.11,73,73
243,0.9315,0.9645,0.9315,1.0,0,68,0,5,DropEdgeGCN,CiteSeer,0.11,73,73
244,0.9625,0.9809,0.9625,1.0,0,77,0,3,RGCN,CiteSeer,0.12,80,80
245,0.9375,0.9677,0.9375,1.0,0,75,0,5,GCN,CiteSeer,0.12,80,80
246,0.9,0.9474,0.9,1.0,0,72,0,8,SkipNodeGCN,CiteSeer,0.12,80,80
247,0.9375,0.9677,0.9375,1.0,0,75,0,5,DropEdgeGCN,CiteSeer,0.12,80,80
248,0.907,0.9512,0.907,1.0,0,78,0,8,RGCN,CiteSeer,0.13,86,86
249,0.9186,0.9576,0.9186,1.0,0,79,0,7,GCN,CiteSeer,0.13,86,86
