,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
239,0.8232,0.903,0.8232,1.0,0,652,0,140,DropEdgeGCN,dblp,0.1,792,792
240,0.6831,0.8117,0.6831,1.0,0,595,0,276,RGCN,dblp,0.11,871,871
241,0.7658,0.8674,0.7658,1.0,0,667,0,204,GCN,dblp,0.11,871,871
242,0.7796,0.8761,0.7796,1.0,0,679,0,192,SkipNodeGCN,dblp,0.11,871,871
243,0.8106,0.8954,0.8106,1.0,0,706,0,165,DropEdgeGCN,dblp,0.11,871,871
244,0.7442,0.8533,0.7442,1.0,0,707,0,243,RGCN,dblp,0.12,950,950
245,0.7884,0.8817,0.7884,1.0,0,749,0,201,GCN,dblp,0.12,950,950
246,0.8379,0.9118,0.8379,1.0,0,796,0,154,SkipNodeGCN,dblp,0.12,950,950
247,0.8,0.8889,0.8,1.0,0,760,0,190,DropEdgeGCN,dblp,0.12,950,950
248,0.7502,0.8573,0.7502,1.0,0,772,0,257,RGCN,dblp,0.13,1029,1029
249,0.8367,0.9111,0.8367,1.0,0,861,0,168,GCN,dblp,0.13,1029,1029
250,0.8387,0.9123,0.8387,1.0,0,863,0,166,SkipNodeGCN,dblp,0.13,1029,1029
251,0.8154,0.8983,0.8154,1.0,0,839,0,190,DropEdgeGCN,dblp,0.13,1029,1029
252,0.7644,0.8665,0.7644,1.0,0,847,0,261,RGCN,dblp,0.14,1108,1108
253,0.7906,0.8831,0.7906,1.0,0,876,0,232,GCN,dblp,0.14,1108,1108
254,0.8475,0.9174,0.8475,1.0,0,939,0,169,SkipNodeGCN,dblp,0.14,1108,1108
255,0.7933,0.8848,0.7933,1.0,0,879,0,229,DropEdgeGCN,dblp,0.14,1108,1108
256,0.7668,0.868,0.7668,1.0,0,911,0,277,RGCN,dblp,0.15,1188,1188
257,0.8434,0.9151,0.8434,1.0,0,1002,0,186,GCN,dblp,0.15,1188,1188
258,0.8232,0.903,0.8232,1.0,0,978,0,210,SkipNodeGCN,dblp,0.15,1188,1188
259,0.782,0.8777,0.782,1.0,0,929,0,259,DropEdgeGCN,dblp,0.15,1188,1188
260,0.7822,0.8778,0.7822,1.0,0,991,0,276,RGCN,dblp,0.16,1267,1267
261,0.7972,0.8871,0.7972,1.0,0,1010,0,257,GCN,dblp,0.16,1267,1267
262,0.8279,0.9059,0.8279,1.0,0,1049,0,218,SkipNodeGCN,dblp,0.16,1267,1267
263,0.8082,0.8939,0.8082,1.0,0,1024,0,243,DropEdgeGCN,dblp,0.16,1267,1267
264,0.786,0.8802,0.786,1.0,0,1058,0,288,RGCN,dblp,0.17,1346,1346
265,0.7964,0.8867,0.7964,1.0,0,1072,0,274,GCN,dblp,0.17,1346,1346
266,0.8566,0.9228,0.8566,1.0,0,1153,0,193,SkipNodeGCN,dblp,0.17,1346,1346
267,0.7578,0.8622,0.7578,1.0,0,1020,0,326,DropEdgeGCN,dblp,0.17,1346,1346
268,0.7853,0.8797,0.7853,1.0,0,1119,0,306,RGCN,dblp,0.18,1425,1425
269,0.8063,0.8928,0.8063,1.0,0,1149,0,276,GCN,dblp,0.18,1425,1425
270,0.8182,0.9,0.8182,1.0,0,1166,0,259,SkipNodeGCN,dblp,0.18,1425,1425
271,0.8232,0.903,0.8232,1.0,0,1173,0,252,DropEdgeGCN,dblp,0.18,1425,1425
272,0.7906,0.883,0.7906,1.0,0,1189,0,315,RGCN,dblp,0.19,1504,1504
273,0.7886,0.8818,0.7886,1.0,0,1186,0,318,GCN,dblp,0.19,1504,1504
274,0.8424,0.9145,0.8424,1.0,0,1267,0,237,SkipNodeGCN,dblp,0.19,1504,1504
275,0.8052,0.8921,0.8052,1.0,0,1211,0,293,DropEdgeGCN,dblp,0.19,1504,1504
276,0.8359,0.9106,0.8359,1.0,0,1324,0,260,RGCN,dblp,0.2,1584,1584
277,0.7551,0.8604,0.7551,1.0,0,1196,0,388,GCN,dblp,0.2,1584,1584
278,0.8396,0.9128,0.8396,1.0,0,1330,0,254,SkipNodeGCN,dblp,0.2,1584,1584
